subject,t,depth,hrf
sub-001,7.35,2,0.04706268399788357
sub-001,7.455,2,0.05616633848883229
sub-001,7.56,2,0.06654666484838732
sub-001,7.665,2,0.07828215385739623
sub-001,7.77,2,0.09144299894663298
sub-001,7.875,2,0.10609230176879685
sub-001,7.9799999999999995,2,0.12228655300589415
sub-001,8.084999999999999,2,0.14007466290170992
sub-001,8.19,2,0.15949658885059034
sub-001,8.295,2,0.1805816264798186
sub-001,8.4,2,0.20334611534863725
sub-001,8.504999999999999,2,0.22779115902909816
sub-001,8.61,2,0.25390025811240335
sub-001,8.715,2,0.2816380159497086
sub-001,8.82,2,0.3109495346583722
sub-001,8.924999999999999,2,0.341759656764611
sub-001,9.03,2,0.3739726616135904
sub-001,9.135,2,0.40747207234083
sub-001,9.24,2,0.44212051563313115
sub-001,9.344999999999999,2,0.4777588092860541
sub-001,9.45,2,0.5142066555265882
sub-001,9.555,2,0.5512649795594977
sub-001,9.66,2,0.5887188674042114
sub-001,9.764999999999999,2,0.6263411163945839
sub-001,9.87,2,0.663895972782121
sub-001,9.975,2,0.7011431152862506
sub-001,10.08,2,0.737841594129372
sub-001,10.185,2,0.7737538364798155
sub-001,10.29,2,0.8086494442291662
sub-001,10.395,2,0.8423084251015717
sub-001,10.5,2,0.8745239940178322
sub-001,10.605,2,0.9051048814406714
sub-001,10.709999999999999,2,0.933877302731799
sub-001,10.815,2,0.960686535952906
sub-001,10.92,2,0.9853979933178936
sub-001,11.025,2,1.007897884799268
sub-001,11.129999999999999,2,1.0280934875275025
sub-001,11.235,2,1.0459130903667873
sub-001,11.34,2,1.0613056332577913
sub-001,11.445,2,1.074240108984927
sub-001,11.549999999999999,2,1.0847047457683079
sub-001,11.655,2,1.0927059750068095
sub-001,11.76,2,1.098267250296139
sub-001,11.865,2,1.1014277557349845
sub-001,11.969999999999999,2,1.1022410326867693
sub-001,12.075,2,1.1007735497755264
sub-001,12.18,2,1.097103242534664
sub-001,12.285,2,1.0913180449800177
sub-001,12.389999999999999,2,1.0835144324156343
sub-001,12.495,2,1.0737959948197984
sub-001,12.6,2,1.0622720567935195
sub-001,12.705,2,1.0490563579438195
sub-001,12.809999999999999,2,1.034265804546613
sub-001,12.915,2,1.01801930074106
sub-001,13.02,2,1.000436665712865
sub-001,13.125,2,0.9816376411096702
sub-001,13.229999999999999,2,0.961740991128508
sub-001,13.334999999999999,2,0.9408636960239445
sub-001,13.44,2,0.9191202383962384
sub-001,13.545,2,0.8966219803869174
sub-001,13.65,2,0.8734766288950907
sub-001,13.754999999999999,2,0.849787785136871
sub-001,13.86,2,0.8256545742189516
sub-001,13.965,2,0.8011713499155402
sub-001,14.07,2,0.7764274694868585
sub-001,14.174999999999999,2,0.7515071331523951
sub-001,14.28,2,0.7264892827187684
sub-001,14.385,2,0.7014475538401532
sub-001,14.49,2,0.6764502764460132
sub-001,14.594999999999999,2,0.651560517992839
sub-001,14.7,2,0.6268361643718761
sub-001,14.805,2,0.6023300335224987
sub-001,14.91,2,0.5780900170512293
sub-001,15.014999999999999,2,0.5541592454308754
sub-001,15.12,2,0.5305762726452969
sub-001,15.225,2,0.5073752764464
sub-001,15.33,2,0.4845862706955705
sub-001,15.434999999999999,2,0.4622353265671368
sub-001,15.54,2,0.44034479969272183
sub-001,15.645,2,0.4189335606192688
sub-001,15.75,2,0.3980172262374964
sub-001,15.854999999999999,2,0.37760839010960556
sub-001,15.959999999999999,2,0.35771684988357677
sub-001,16.064999999999998,2,0.33834983022538434
sub-001,16.169999999999998,2,0.31951219992904367
sub-001,16.275,2,0.3012066820772833
sub-001,16.38,2,0.2834340563225757
sub-001,16.485,2,0.26619335253931753
sub-001,16.59,2,0.24948203526345267
sub-001,16.695,2,0.2332961784860427
sub-001,16.8,2,0.21763063050286066
sub-001,16.905,2,0.20247916864350007
sub-001,17.009999999999998,2,0.18783464381150147
sub-001,17.115,2,0.17368911486229027
sub-001,17.22,2,0.16003397292904875
sub-001,17.325,2,0.1468600558787908
sub-001,17.43,2,0.13415775314262918
sub-001,17.535,2,0.12191710121633073
sub-001,17.64,2,0.11012787017044291
sub-001,17.745,2,0.098779641544363
sub-001,17.849999999999998,2,0.0878618780263636
sub-001,17.955,2,0.07736398534249882
sub-001,18.06,2,0.06727536679217914
sub-001,18.165,2,0.05758547087758587
sub-001,18.27,2,0.04828383247865646
sub-001,18.375,2,0.03936010802562036
sub-001,18.48,2,0.030804105117549767
sub-001,18.585,2,0.022605807028574277
sub-001,18.689999999999998,2,0.014755392533786969
sub-001,18.794999999999998,2,0.007243251474800424
sub-001,18.9,2,5.999647084662139e-05
sub-001,19.005,2,-0.006803528834447386
sub-001,19.11,2,-0.013356244617568267
sub-001,19.215,2,-0.019606832456030912
sub-001,19.32,2,-0.02556373530974954
sub-001,19.425,2,-0.031235159586407175
sub-001,19.529999999999998,2,-0.036629078994170436
sub-001,19.634999999999998,2,-0.04175323990504437
sub-001,19.74,2,-0.0466151679720629
sub-001,19.845,2,-0.051222175763231896
sub-001,19.95,2,-0.05558137119453988
sub-001,20.055,2,-0.059699666563303846
sub-001,20.16,2,-0.06358378800155652
sub-001,20.265,2,-0.06724028518698397
sub-001,20.37,2,-0.0706755411660507
sub-001,20.474999999999998,2,-0.07389578216034015
sub-001,20.58,2,-0.07690708724273053
sub-001,20.685,2,-0.07971539778481851
sub-001,20.79,2,-0.08232652659092914
sub-001,20.895,2,-0.08474616664715479
sub-001,21.0,2,-0.08697989942606064
sub-001,21.105,2,-0.08903320269907027
sub-001,21.21,2,-0.09091145781902905
sub-001,21.314999999999998,2,-0.09261995644510783
sub-001,21.419999999999998,2,-0.09416390669101973
sub-001,21.525,2,-0.09554843868555721
sub-001,21.63,2,-0.09677860954167108
sub-001,21.735,2,-0.09785940773681227
sub-001,21.84,2,-0.09879575691299664
sub-001,21.945,2,-0.09959251911012394
sub-001,22.05,2,-0.10025449745048982
sub-001,22.154999999999998,2,-0.10078643829620008
sub-001,22.259999999999998,2,-0.1011930329044066
sub-001,22.365,2,-0.10147891860791804
sub-001,22.47,2,-0.10164867955087746
sub-001,22.575,2,-0.1017068470108544
sub-001,22.68,2,-0.10165789933990889
sub-001,22.785,2,-0.10150626155800523
sub-001,22.89,2,-0.10125630463258645
sub-001,22.994999999999997,2,-0.10091234447823848
sub-001,23.099999999999998,2,-0.10047864071016481
sub-001,23.205,2,-0.09995939518474477
sub-001,23.31,2,-0.09935875035973185
sub-001,23.415,2,-0.09868078750574616
sub-001,23.52,2,-0.0979295247996123
sub-001,23.625,2,-0.09710891532884991
sub-001,23.73,2,-0.0962228450352467
sub-001,23.835,2,-0.09527513062394553
sub-001,23.939999999999998,2,-0.09426951746292185
sub-001,24.044999999999998,2,-0.09320967749607255
sub-001,24.15,2,-0.0920992071914696
sub-001,24.255,2,-0.09094162554460915
sub-001,24.36,2,-0.08974037215476872
sub-001,24.465,2,-0.08849880539085332
sub-001,24.57,2,-0.08722020066141
sub-001,24.675,2,-0.08590774880179523
sub-001,24.779999999999998,2,-0.08456455458984047
sub-001,24.884999999999998,2,-0.08319363539974779
sub-001,24.99,2,-0.08179792000240362
sub-001,25.095,2,-0.08038024751879651
sub-001,25.2,2,-0.07894336653180972
sub-001,25.305,2,-0.07748993436028334
sub-001,25.41,2,-0.07602251649797478
sub-001,25.515,2,-0.07454358621881957
sub-001,25.619999999999997,2,-0.07305552434877491
sub-001,25.724999999999998,2,-0.07156061920346617
sub-001,25.83,2,-0.07006106668989742
sub-001,25.935,2,-0.06855897056957325
sub-001,26.04,2,-0.06705634287959114
sub-001,26.145,2,-0.06555510450750689
sub-001,26.25,2,-0.06405708591512754
sub-001,26.355,2,-0.06256402800580149
sub-001,26.459999999999997,2,-0.06107758312926362
sub-001,26.564999999999998,2,-0.05959931621765118
sub-001,26.669999999999998,2,-0.058130706045931374
sub-001,26.775,2,-0.056673146609678655
sub-001,26.88,2,-0.055227948612885616
sub-001,26.985,2,-0.053796341058300626
sub-001,27.09,2,-0.052379472932656
sub-001,27.195,2,-0.05097841497906167
sub-001,27.3,2,-0.049594161548802904
sub-001,27.404999999999998,2,-0.0482276325247919
sub-001,27.509999999999998,2,-0.04687967530896755
sub-001,27.615,2,-0.04555106686602506
sub-001,27.72,2,-0.044242515815985706
sub-001,27.825,2,-0.04295466456824953
sub-001,27.93,2,-0.041688091489972934
sub-001,28.035,2,-0.04044331310180328
sub-001,28.14,2,-0.03922078629423424
sub-001,28.244999999999997,2,-0.03802091055808454
sub-001,28.349999999999998,2,-0.036844030222866975
sub-001,28.455,2,-0.03569043669708309
sub-001,28.56,2,-0.034560370704766696
sub-001,28.665,2,-0.03345402451289025
sub-001,28.77,2,-0.03237154414454711
sub-001,28.875,2,-0.03131303157312379
sub-001,28.98,2,-0.030278546892990178
sub-001,29.084999999999997,2,-0.029268110462528873
sub-001,29.189999999999998,2,-0.02828170501564364
sub-001,29.294999999999998,2,-0.027319277738182643
sub-001,29.4,2,-0.026380742306013266
sub-001,29.505,2,-0.02546598088178193
sub-001,29.61,2,-0.024574846067676515
sub-001,29.715,2,-0.023707162811796724
sub-001,29.82,2,-0.022862730266006055
sub-001,0.0,3,6.804656902508356e-10
sub-001,0.105,3,8.106460146256695e-10
sub-001,0.21,3,9.540364926900706e-10
sub-001,0.315,3,1.1104861802935454e-09
sub-001,0.42,3,1.2797205358859634e-09
sub-001,0.525,3,1.4614542361921589e-09
sub-001,0.63,3,1.655674557950404e-09
sub-001,0.735,3,1.8631345747051736e-09
sub-001,0.84,3,2.0861832618526116e-09
sub-001,0.945,3,2.3293462536399145e-09
sub-001,1.05,3,2.6002255801849873e-09
sub-001,1.155,3,2.91171487305996e-09
sub-001,1.26,3,3.2905558052758102e-09
sub-001,1.365,3,3.797552524480738e-09
sub-001,1.47,3,4.554382002667963e-09
sub-001,1.575,3,5.781837878589925e-09
sub-001,1.68,3,7.823492843248159e-09
sub-001,1.785,3,1.1177447525706052e-08
sub-001,1.89,3,1.6567776833313503e-08
sub-001,1.9949999999999999,3,2.505350415138124e-08
sub-001,2.1,3,3.8209663581611214e-08
sub-001,2.205,3,5.8237069376610885e-08
sub-001,2.31,3,8.8111587776673e-08
sub-001,2.415,3,1.319327648530116e-07
sub-001,2.52,3,1.954400550583736e-07
sub-001,2.625,3,2.868829741536373e-07
sub-001,2.73,3,4.1814081244828953e-07
sub-001,2.835,3,6.064069705398997e-07
sub-001,2.94,3,8.751370560987204e-07
sub-001,3.045,3,1.2552080296357633e-06
sub-001,3.15,3,1.7876863167436032e-06
sub-001,3.255,3,2.5277076901004273e-06
sub-001,3.36,3,3.550643278036591e-06
sub-001,3.465,3,4.955858270576086e-06
sub-001,3.57,3,6.8796349014667e-06
sub-001,3.675,3,9.528968125933053e-06
sub-001,3.78,3,1.3218864749155022e-05
sub-001,3.885,3,1.841715564366722e-05
sub-001,3.9899999999999998,3,2.5790441790106514e-05
sub-001,4.095,3,3.626450008469289e-05
sub-001,4.2,3,5.1051029711626744e-05
sub-001,4.305,3,7.167007882846296e-05
sub-001,4.41,3,0.00010001513342232574
sub-001,4.515,3,0.00013843539566330283
sub-001,4.62,3,0.00018986701473409548
sub-001,4.725,3,0.0002579592420859175
sub-001,4.83,3,0.000347229821854021
sub-001,4.935,3,0.0004631059277963206
sub-001,5.04,3,0.0006119476595670146
sub-001,5.145,3,0.0008012040093538449
sub-001,5.25,3,0.0010396045023590174
sub-001,5.3549999999999995,3,0.0013374609620616404
sub-001,5.46,3,0.0017067481733836118
sub-001,5.5649999999999995,3,0.002161123479803915
sub-001,5.67,3,0.0027161924514067745
sub-001,5.7749999999999995,3,0.003390301572409855
sub-001,5.88,3,0.004206365681106547
sub-001,5.984999999999999,3,0.0051934042501565894
sub-001,6.09,3,0.006387730461865278
sub-001,6.194999999999999,3,0.007833069919840946
sub-001,6.3,3,0.009580128005738354
sub-001,6.404999999999999,3,0.011686441087605198
sub-001,6.51,3,0.014216087760714986
sub-001,6.614999999999999,3,0.01723959485169852
sub-001,6.72,3,0.020833580149336603
sub-001,6.825,3,0.025080475557492894
sub-001,6.93,3,0.030067352931088375
sub-001,7.035,3,0.03588374465568201
sub-001,7.14,3,0.042618889646833864
sub-001,7.245,3,0.050359253822677794
sub-001,7.35,3,0.05918686709748569
sub-001,7.455,3,0.06917775091775685
sub-001,7.56,3,0.08040051757486069
sub-001,7.665,3,0.09291555044696714
sub-001,7.77,3,0.10677536895087275
sub-001,7.875,3,0.12202692243869438
sub-001,7.9799999999999995,3,0.13871304051554476
sub-001,8.084999999999999,3,0.15687231466457688
sub-001,8.19,3,0.1765381738459699
sub-001,8.295,3,0.19773738337647725
sub-001,8.4,3,0.22048800926643294
sub-001,8.504999999999999,3,0.24479727694926723
sub-001,8.61,3,0.27065930774434677
sub-001,8.715,3,0.2980536323417832
sub-001,8.82,3,0.3269441983233208
sub-001,8.924999999999999,3,0.35727825367224325
sub-001,9.03,3,0.3889855898363634
sub-001,9.135,3,0.4219778303026117
sub-001,9.24,3,0.4561474496958281
sub-001,9.344999999999999,3,0.4913655774203378
sub-001,9.45,3,0.5274815671341593
sub-001,9.555,3,0.5643244701339758
sub-001,9.66,3,0.6017052360670403
sub-001,9.764999999999999,3,0.6394196746798434
sub-001,9.87,3,0.6772516721276763
sub-001,9.975,3,0.7149768559394454
sub-001,10.08,3,0.7523663900638587
sub-001,10.185,3,0.7891910429395913
sub-001,10.29,3,0.8252250842081892
sub-001,10.395,3,0.8602494733434383
sub-001,10.5,3,0.8940546493599388
sub-001,10.605,3,0.9264428194941705
sub-001,10.709999999999999,3,0.9572301178452493
sub-001,10.815,3,0.9862484964012886
sub-001,10.92,3,1.0133470565057623
sub-001,11.025,3,1.0383930225013607
sub-001,11.129999999999999,3,1.0612723233270724
sub-001,11.235,3,1.0818899108544355
sub-001,11.34,3,1.1001697813529843
sub-001,11.445,3,1.116054849537027
sub-001,11.549999999999999,3,1.1295066158245721
sub-001,11.655,3,1.1405045177304822
sub-001,11.76,3,1.1490451398624917
sub-001,11.865,3,1.15514132304519
sub-001,11.969999999999999,3,1.1588211885121389
sub-001,12.075,3,1.160127073419243
sub-001,12.18,3,1.1591144033508947
sub-001,12.285,3,1.1558505087770405
sub-001,12.389999999999999,3,1.150413387465911
sub-001,12.495,3,1.142890437507336
sub-001,12.6,3,1.133377177129812
sub-001,12.705,3,1.12197597430972
sub-001,12.809999999999999,3,1.1087948002512737
sub-001,12.915,3,1.0939460165912898
sub-001,13.02,3,1.0775452113106172
sub-001,13.125,3,1.0597100935160892
sub-001,13.229999999999999,3,1.0405594565760259
sub-001,13.334999999999999,3,1.0202122157499445
sub-001,13.44,3,0.9987865255708767
sub-001,13.545,3,0.9763989796078817
sub-001,13.65,3,0.953163893396505
sub-001,13.754999999999999,3,0.9291926708338262
sub-001,13.86,3,0.9045932528396816
sub-001,13.965,3,0.8794696464470007
sub-001,14.07,3,0.8539215313634064
sub-001,14.174999999999999,3,0.8280439402272293
sub-001,14.28,3,0.8019270083550067
sub-001,14.385,3,0.7756557883700865
sub-001,14.49,3,0.7493101248480255
sub-001,14.594999999999999,3,0.7229645839439255
sub-001,14.7,3,0.6966884329049879
sub-001,14.805,3,0.6705456643781311
sub-001,14.91,3,0.64459506050057
sub-001,15.014999999999999,3,0.6188902919032121
sub-001,15.12,3,0.5934800469381942
sub-001,15.225,3,0.5684081866627426
sub-001,15.33,3,0.5437139213585432
sub-001,15.434999999999999,3,0.5194320046335105
sub-001,15.54,3,0.4955929414347352
sub-001,15.645,3,0.472223206590775
sub-001,15.75,3,0.4493454707933329
sub-001,15.854999999999999,3,0.4269788312183603
sub-001,15.959999999999999,3,0.40513904427122677
sub-001,16.064999999999998,3,0.3838387582168573
sub-001,16.169999999999998,3,0.36308774372131647
sub-001,16.275,3,0.3428931205844313
sub-001,16.38,3,0.32325957918232023
sub-001,16.485,3,0.30418959536320433
sub-001,16.59,3,0.28568363774901573
sub-001,16.695,3,0.26774036658880546
sub-001,16.8,3,0.2503568234877147
sub-001,16.905,3,0.23352861149750603
sub-001,17.009999999999998,3,0.2172500652016513
sub-001,17.115,3,0.20151441056024372
sub-001,17.22,3,0.1863139143981036
sub-001,17.325,3,0.17164002352402832
sub-001,17.43,3,0.15748349356096966
sub-001,17.535,3,0.14383450764666675
sub-001,17.64,3,0.13068278523284538
sub-001,17.745,3,0.11801768126915031
sub-001,17.849999999999998,3,0.10582827610644312
sub-001,17.955,3,0.09410345649365143
sub-001,18.06,3,0.08283198807383191
sub-001,18.165,3,0.07200257980919651
sub-001,18.27,3,0.06160394078231635
sub-001,18.375,3,0.05162482983217777
sub-001,18.48,3,0.04205409848993734
sub-001,18.585,3,0.0328807276806364
sub-001,18.689999999999998,3,0.024093858654453806
sub-001,18.794999999999998,3,0.01568281860473005
sub-001,18.9,3,0.007637141420594013
sub-001,19.005,3,-5.3415990080337034e-05
sub-001,19.11,3,-0.007398861385952272
sub-001,19.215,3,-0.014408958480453307
sub-001,19.32,3,-0.0210932214453377
sub-001,19.425,3,-0.027460912260685248
sub-001,19.529999999999998,3,-0.03352104056215575
sub-001,19.634999999999998,3,-0.03928236565656712
sub-001,19.74,3,-0.044753400397474545
sub-001,19.845,3,-0.049942416633243975
sub-001,19.95,3,-0.0548574519608469
sub-001,20.055,3,-0.05950631753918475
sub-001,20.16,3,-0.06389660673597841
sub-001,20.265,3,-0.06803570440203462
sub-001,20.37,3,-0.07193079658591142
sub-001,20.474999999999998,3,-0.07558888052057659
sub-001,20.58,3,-0.07901677473148208
sub-001,20.685,3,-0.08222112913255558
sub-001,20.79,3,-0.08520843499281663
sub-001,20.895,3,-0.08798503467172022
sub-001,21.0,3,-0.09055713103579668
sub-001,21.105,3,-0.09293079648275104
sub-001,21.21,3,-0.0951119815118363
sub-001,21.314999999999998,3,-0.09710652279112086
sub-001,21.419999999999998,3,-0.09892015068309844
sub-001,21.525,3,-0.10055849620010555
sub-001,21.63,3,-0.10202709737010313
sub-001,21.735,3,-0.10333140500168084
sub-001,21.84,3,-0.10447678784456922
sub-001,21.945,3,-0.10546853714865327
sub-001,22.05,3,-0.1063118706303594
sub-001,22.154999999999998,3,-0.1070119358605227
sub-001,22.259999999999998,3,-0.10757381309233015
sub-001,22.365,3,-0.10800251755182595
sub-001,22.47,3,-0.10830300121670752
sub-001,22.575,3,-0.1084801541118551
sub-001,22.68,3,-0.1085388051521832
sub-001,22.785,3,-0.10848372256509005
sub-001,22.89,3,-0.10831961392598492
sub-001,22.994999999999997,3,-0.10805112584118585
sub-001,23.099999999999998,3,-0.1076828433129028
sub-001,23.205,3,-0.10721928882109504
sub-001,23.31,3,-0.10666492115676622
sub-001,23.415,3,-0.10602413404075724
sub-001,23.52,3,-0.10530125456134166
sub-001,23.625,3,-0.10450054146297291
sub-001,23.73,3,-0.10362618331737738
sub-001,23.835,3,-0.10268229660688537
sub-001,23.939999999999998,3,-0.10167292374845882
sub-001,24.044999999999998,3,-0.1006020310853232
sub-001,24.15,3,-0.09947350687148379
sub-001,24.255,3,-0.09829115927271445
sub-001,24.36,3,-0.09705871440586197
sub-001,24.465,3,-0.09577981443655292
sub-001,24.57,3,-0.09445801575359246
sub-001,24.675,3,-0.09309678723658975
sub-001,24.779999999999998,3,-0.09169950863157222
sub-001,24.884999999999998,3,-0.09026946904762652
sub-001,24.99,3,-0.08880986558590376
sub-001,25.095,3,-0.08732380211069293
sub-001,25.2,3,-0.08581428817066428
sub-001,25.305,3,-0.0842842380768709
sub-001,25.41,3,-0.08273647014262185
sub-001,25.515,3,-0.08117370608896446
sub-001,25.619999999999997,3,-0.0795985706182015
sub-001,25.724999999999998,3,-0.0780135911566303
sub-001,25.83,3,-0.07642119776654502
sub-001,25.935,3,-0.07482372322647508
sub-001,26.04,3,-0.0732234032776397
sub-001,26.145,3,-0.07162237703370801
sub-001,26.25,3,-0.07002268755011017
sub-001,26.355,3,-0.06842628254843025
sub-001,26.459999999999997,3,-0.06683501529072314
sub-001,26.564999999999998,3,-0.06525064559803574
sub-001,26.669999999999998,3,-0.06367484100688116
sub-001,26.775,3,-0.06210917805699083
sub-001,26.88,3,-0.06055514370329122
sub-001,26.985,3,-0.0590141368447541
sub-001,27.09,3,-0.05748746996252104
sub-001,27.195,3,-0.05597637085952807
sub-001,27.3,3,-0.05448198449372277
sub-001,27.404999999999998,3,-0.05300537489690414
sub-001,27.509999999999998,3,-0.05154752717117374
sub-001,27.615,3,-0.050109349555023
sub-001,27.72,3,-0.04869167555113037
sub-001,27.825,3,-0.04729526610805152
sub-001,27.93,3,-0.04592081184811053
sub-001,28.035,3,-0.04456893533397152
sub-001,28.14,3,-0.043240193366561035
sub-001,28.244999999999997,3,-0.04193507930722929
sub-001,28.349999999999998,3,-0.040654025417275946
sub-001,28.455,3,-0.03939740520822672
sub-001,28.56,3,-0.03816553579651836
sub-001,28.665,3,-0.03695868025653889
sub-001,28.77,3,-0.03577704996626703
sub-001,28.875,3,-0.034620806940054455
sub-001,28.98,3,-0.03349006614341963
sub-001,29.084999999999997,3,-0.03238489778502525
sub-001,29.189999999999998,3,-0.031305329581333044
sub-001,29.294999999999998,3,-0.03025134898975233
sub-001,29.4,3,-0.029222905406410756
sub-001,29.505,3,-0.028219912324988845
sub-001,29.61,3,-0.02724224945337369
sub-001,29.715,3,-0.026289764785189726
sub-001,29.82,3,-0.025362276623556716
sub-001,0.0,4,2.9673988526733356e-10
sub-001,0.105,4,3.5312795943595315e-10
